timestamp,setup_id,event_type,price,state_before,state_after,bos_price,point_2_price,current_high_price,fib_0,fib_0_236,fib_0_618,fib_1_000,fib_1_618,entry_price,sl_price,dynamic_tp,locked_tp,tp_locked,entry_touched
2026-08-28T03:59:17.150127+00:00,d4597a2a-13d3-4ba7-ac45-e0041fdc39f0,TP_HIT,4298.69,TP_FROZEN,COMPLETED,4273.51,4262.0,4275.0,4262.0,4265.068,4270.034,4275.0,4283.034,4270.034,4265.068,4275.0,4275.0,True,True
2026-08-28T03:59:17.160261+00:00,739f8ffe-25c4-4bac-a866-a58146d0717e,BOS_DETECTED,4340.0,NO_SETUP,BOS_DETECTED,4328.88,4235.0,4354.6,4235.0,4263.2256,4308.9128,4354.6,4428.5128,4308.9128,4263.2256,4354.6,4354.6,True,True
2026-08-28T03:59:17.160261+00:00,739f8ffe-25c4-4bac-a866-a58146d0717e,POINT_2_FOUND,4235.0,BOS_DETECTED,POINT_2_IDENTIFIED,4328.88,4235.0,4354.6,4235.0,4263.2256,4308.9128,4354.6,4428.5128,4308.9128,4263.2256,4354.6,4354.6,True,True
2026-08-28T03:59:17.160261+00:00,739f8ffe-25c4-4bac-a866-a58146d0717e,SETUP_CREATED,4328.88,POINT_2_IDENTIFIED,FIB_ACTIVE,4328.88,4235.0,4354.6,4235.0,4263.2256,4308.9128,4354.6,4428.5128,4308.9128,4263.2256,4354.6,4354.6,True,True
2026-08-28T03:59:17.160261+00:00,739f8ffe-25c4-4bac-a866-a58146d0717e,NEW_VALID_HIGH,4328.88,FIB_ACTIVE,TP_DYNAMIC,4328.88,4235.0,4354.6,4235.0,4263.2256,4308.9128,4354.6,4428.5128,4308.9128,4263.2256,4354.6,4354.6,True,True
2026-08-28T03:59:17.160261+00:00,739f8ffe-25c4-4bac-a866-a58146d0717e,TP_UPDATED,4328.88,TP_DYNAMIC,TP_DYNAMIC,4328.88,4235.0,4354.6,4235.0,4263.2256,4308.9128,4354.6,4428.5128,4308.9128,4263.2256,4354.6,4354.6,True,True
2026-08-28T03:59:17.160261+00:00,739f8ffe-25c4-4bac-a866-a58146d0717e,NEW_VALID_HIGH,4354.6,TP_DYNAMIC,TP_DYNAMIC,4328.88,4235.0,4354.6,4235.0,4263.2256,4308.9128,4354.6,4428.5128,4308.9128,4263.2256,4354.6,4354.6,True,True
2026-08-28T03:59:17.160261+00:00,739f8ffe-25c4-4bac-a866-a58146d0717e,TP_UPDATED,4354.6,TP_DYNAMIC,TP_DYNAMIC,4328.88,4235.0,4354.6,4235.0,4263.2256,4308.9128,4354.6,4428.5128,4308.9128,4263.2256,4354.6,4354.6,True,True
2026-08-28T03:59:17.166593+00:00,739f8ffe-25c4-4bac-a866-a58146d0717e,ENTRY_TOUCHED,4313.0,TP_DYNAMIC,ENTRY_TOUCHED,4328.88,4235.0,4354.6,4235.0,4263.2256,4308.9128,4354.6,4428.5128,4308.9128,4263.2256,4354.6,4354.6,True,True
2026-08-28T03:59:17.166593+00:00,739f8ffe-25c4-4bac-a866-a58146d0717e,TP_LOCKED,4354.6,ENTRY_TOUCHED,TP_FROZEN,4328.88,4235.0,4354.6,4235.0,4263.2256,4308.9128,4354.6,4428.5128,4308.9128,4263.2256,4354.6,4354.6,True,True
2026-08-28T03:59:17.560957+00:00,739f8ffe-25c4-4bac-a866-a58146d0717e,TP_HIT,4351.6,TP_FROZEN,COMPLETED,4328.88,4235.0,4354.6,4235.0,4263.2256,4308.9128,4354.6,4428.5128,4308.9128,4263.2256,4354.6,4354.6,True,True
2026-08-28T03:59:17.610001+00:00,b85d6961-9e73-4478-bcac-435217316230,BOS_DETECTED,4324.24,NO_SETUP,BOS_DETECTED,4323.28,4316.62,4323.28,4316.62,4318.19176,4320.73588,4323.28,4327.39588,4320.73588,4318.19176,4323.28,4323.28,True,True
2026-08-28T03:59:17.610001+00:00,b85d6961-9e73-4478-bcac-435217316230,POINT_2_FOUND,4316.62,BOS_DETECTED,POINT_2_IDENTIFIED,4323.28,4316.62,4323.28,4316.62,4318.19176,4320.73588,4323.28,4327.39588,4320.73588,4318.19176,4323.28,4323.28,True,True
2026-08-28T03:59:17.610001+00:00,b85d6961-9e73-4478-bcac-435217316230,SETUP_CREATED,4323.28,POINT_2_IDENTIFIED,FIB_ACTIVE,4323.28,4316.62,4323.28,4316.62,4318.19176,4320.73588,4323.28,4327.39588,4320.73588,4318.19176,4323.28,4323.28,True,True
2026-08-28T03:59:17.610001+00:00,b85d6961-9e73-4478-bcac-435217316230,NEW_VALID_HIGH,4323.28,FIB_ACTIVE,TP_DYNAMIC,4323.28,4316.62,4323.28,4316.62,4318.19176,4320.73588,4323.28,4327.39588,4320.73588,4318.19176,4323.28,4323.28,True,True
2026-08-28T03:59:17.610001+00:00,b85d6961-9e73-4478-bcac-435217316230,TP_UPDATED,4323.28,TP_DYNAMIC,TP_DYNAMIC,4323.28,4316.62,4323.28,4316.62,4318.19176,4320.73588,4323.28,4327.39588,4320.73588,4318.19176,4323.28,4323.28,True,True
2026-08-28T03:59:17.610001+00:00,b85d6961-9e73-4478-bcac-435217316230,ENTRY_TOUCHED,4324.24,TP_DYNAMIC,ENTRY_TOUCHED,4323.28,4316.62,4323.28,4316.62,4318.19176,4320.73588,4323.28,4327.39588,4320.73588,4318.19176,4323.28,4323.28,True,True
2026-08-28T03:59:17.610001+00:00,b85d6961-9e73-4478-bcac-435217316230,TP_LOCKED,4323.28,ENTRY_TOUCHED,TP_FROZEN,4323.28,4316.62,4323.28,4316.62,4318.19176,4320.73588,4323.28,4327.39588,4320.73588,4318.19176,4323.28,4323.28,True,True
2026-08-28T03:59:17.610001+00:00,b85d6961-9e73-4478-bcac-435217316230,TP_HIT,4324.0,TP_FROZEN,COMPLETED,4323.28,4316.62,4323.28,4316.62,4318.19176,4320.73588,4323.28,4327.39588,4320.73588,4318.19176,4323.28,4323.28,True,True
2026-08-28T03:59:17.626452+00:00,41506c82-91ac-439e-8e05-45e8651afc46,BOS_DETECTED,4325.3,NO_SETUP,BOS_DETECTED,4325.0,4317.74,4325.0,4317.74,4319.4533599999995,4322.22668,4325.0,4329.48668,4322.22668,4319.4533599999995,4325.0,4325.0,True,True
2026-08-28T03:59:17.626452+00:00,41506c82-91ac-439e-8e05-45e8651afc46,POINT_2_FOUND,4317.74,BOS_DETECTED,POINT_2_IDENTIFIED,4325.0,4317.74,4325.0,4317.74,4319.4533599999995,4322.22668,4325.0,4329.48668,4322.22668,4319.4533599999995,4325.0,4325.0,True,True
2026-08-28T03:59:17.626452+00:00,41506c82-91ac-439e-8e05-45e8651afc46,SETUP_CREATED,4325.0,POINT_2_IDENTIFIED,FIB_ACTIVE,4325.0,4317.74,4325.0,4317.74,4319.4533599999995,4322.22668,4325.0,4329.48668,4322.22668,4319.4533599999995,4325.0,4325.0,True,True
2026-08-28T03:59:17.626452+00:00,41506c82-91ac-439e-8e05-45e8651afc46,NEW_VALID_HIGH,4325.0,FIB_ACTIVE,TP_DYNAMIC,4325.0,4317.74,4325.0,4317.74,4319.4533599999995,4322.22668,4325.0,4329.48668,4322.22668,4319.4533599999995,4325.0,4325.0,True,True
2026-08-28T03:59:17.626452+00:00,41506c82-91ac-439e-8e05-45e8651afc46,TP_UPDATED,4325.0,TP_DYNAMIC,TP_DYNAMIC,4325.0,4317.74,4325.0,4317.74,4319.4533599999995,4322.22668,4325.0,4329.48668,4322.22668,4319.4533599999995,4325.0,4325.0,True,True
2026-08-28T03:59:17.626452+00:00,41506c82-91ac-439e-8e05-45e8651afc46,ENTRY_TOUCHED,4325.01,TP_DYNAMIC,ENTRY_TOUCHED,4325.0,4317.74,4325.0,4317.74,4319.4533599999995,4322.22668,4325.0,4329.48668,4322.22668,4319.4533599999995,4325.0,4325.0,True,True
2026-08-28T03:59:17.626452+00:00,41506c82-91ac-439e-8e05-45e8651afc46,TP_LOCKED,4325.0,ENTRY_TOUCHED,TP_FROZEN,4325.0,4317.74,4325.0,4317.74,4319.4533599999995,4322.22668,4325.0,4329.48668,4322.22668,4319.4533599999995,4325.0,4325.0,True,True
2026-08-28T03:59:17.626452+00:00,41506c82-91ac-439e-8e05-45e8651afc46,TP_HIT,4326.44,TP_FROZEN,COMPLETED,4325.0,4317.74,4325.0,4317.74,4319.4533599999995,4322.22668,4325.0,4329.48668,4322.22668,4319.4533599999995,4325.0,4325.0,True,True
2026-08-28T03:59:17.633178+00:00,ab93dbbc-4bb9-4d00-b40e-8cb373a9b1d1,BOS_DETECTED,4341.36,NO_SETUP,BOS_DETECTED,4340.93,4320.0,4349.98,4320.0,4327.07528,4338.527639999999,4349.98,4368.507639999999,4338.527639999999,4327.07528,4349.98,4349.98,True,True
2026-08-28T03:59:17.633178+00:00,ab93dbbc-4bb9-4d00-b40e-8cb373a9b1d1,POINT_2_FOUND,4320.0,BOS_DETECTED,POINT_2_IDENTIFIED,4340.93,4320.0,4349.98,4320.0,4327.07528,4338.527639999999,4349.98,4368.507639999999,4338.527639999999,4327.07528,4349.98,4349.98,True,True
2026-08-28T03:59:17.633178+00:00,ab93dbbc-4bb9-4d00-b40e-8cb373a9b1d1,SETUP_CREATED,4340.93,POINT_2_IDENTIFIED,FIB_ACTIVE,4340.93,4320.0,4349.98,4320.0,4327.07528,4338.527639999999,4349.98,4368.507639999999,4338.527639999999,4327.07528,4349.98,4349.98,True,True
2026-08-28T03:59:17.633178+00:00,ab93dbbc-4bb9-4d00-b40e-8cb373a9b1d1,NEW_VALID_HIGH,4340.93,FIB_ACTIVE,TP_DYNAMIC,4340.93,4320.0,4349.98,4320.0,4327.07528,4338.527639999999,4349.98,4368.507639999999,4338.527639999999,4327.07528,4349.98,4349.98,True,True
2026-08-28T03:59:17.633178+00:00,ab93dbbc-4bb9-4d00-b40e-8cb373a9b1d1,TP_UPDATED,4340.93,TP_DYNAMIC,TP_DYNAMIC,4340.93,4320.0,4349.98,4320.0,4327.07528,4338.527639999999,4349.98,4368.507639999999,4338.527639999999,4327.07528,4349.98,4349.98,True,True
2026-08-28T03:59:17.633178+00:00,ab93dbbc-4bb9-4d00-b40e-8cb373a9b1d1,NEW_VALID_HIGH,4349.98,TP_DYNAMIC,TP_DYNAMIC,4340.93,4320.0,4349.98,4320.0,4327.07528,4338.527639999999,4349.98,4368.507639999999,4338.527639999999,4327.07528,4349.98,4349.98,True,True
2026-08-28T03:59:17.633178+00:00,ab93dbbc-4bb9-4d00-b40e-8cb373a9b1d1,TP_UPDATED,4349.98,TP_DYNAMIC,TP_DYNAMIC,4340.93,4320.0,4349.98,4320.0,4327.07528,4338.527639999999,4349.98,4368.507639999999,4338.527639999999,4327.07528,4349.98,4349.98,True,True
2026-08-28T03:59:17.646315+00:00,ab93dbbc-4bb9-4d00-b40e-8cb373a9b1d1,ENTRY_TOUCHED,4338.21,TP_DYNAMIC,ENTRY_TOUCHED,4340.93,4320.0,4349.98,4320.0,4327.07528,4338.527639999999,4349.98,4368.507639999999,4338.527639999999,4327.07528,4349.98,4349.98,True,True
2026-08-28T03:59:17.646315+00:00,ab93dbbc-4bb9-4d00-b40e-8cb373a9b1d1,TP_LOCKED,4349.98,ENTRY_TOUCHED,TP_FROZEN,4340.93,4320.0,4349.98,4320.0,4327.07528,4338.527639999999,4349.98,4368.507639999999,4338.527639999999,4327.07528,4349.98,4349.98,True,True
2026-08-28T03:59:17.680185+00:00,ab93dbbc-4bb9-4d00-b40e-8cb373a9b1d1,TP_HIT,4340.0,TP_FROZEN,COMPLETED,4340.93,4320.0,4349.98,4320.0,4327.07528,4338.527639999999,4349.98,4368.507639999999,4338.527639999999,4327.07528,4349.98,4349.98,True,True
2026-08-28T03:59:17.696345+00:00,a88dadd0-2651-4d05-af9c-71f3d58817d3,BOS_DETECTED,4342.22,NO_SETUP,BOS_DETECTED,4342.0,4332.0,4342.0,4332.0,4334.36,4338.18,4342.0,4348.18,4338.18,4334.36,4342.0,4342.0,True,True
2026-08-28T03:59:17.696345+00:00,a88dadd0-2651-4d05-af9c-71f3d58817d3,POINT_2_FOUND,4332.0,BOS_DETECTED,POINT_2_IDENTIFIED,4342.0,4332.0,4342.0,4332.0,4334.36,4338.18,4342.0,4348.18,4338.18,4334.36,4342.0,4342.0,True,True
2026-08-28T03:59:17.696345+00:00,a88dadd0-2651-4d05-af9c-71f3d58817d3,SETUP_CREATED,4342.0,POINT_2_IDENTIFIED,FIB_ACTIVE,4342.0,4332.0,4342.0,4332.0,4334.36,4338.18,4342.0,4348.18,4338.18,4334.36,4342.0,4342.0,True,True
2026-08-28T03:59:17.696345+00:00,a88dadd0-2651-4d05-af9c-71f3d58817d3,NEW_VALID_HIGH,4342.0,FIB_ACTIVE,TP_DYNAMIC,4342.0,4332.0,4342.0,4332.0,4334.36,4338.18,4342.0,4348.18,4338.18,4334.36,4342.0,4342.0,True,True
2026-08-28T03:59:17.696345+00:00,a88dadd0-2651-4d05-af9c-71f3d58817d3,TP_UPDATED,4342.0,TP_DYNAMIC,TP_DYNAMIC,4342.0,4332.0,4342.0,4332.0,4334.36,4338.18,4342.0,4348.18,4338.18,4334.36,4342.0,4342.0,True,True
2026-08-28T03:59:17.696345+00:00,a88dadd0-2651-4d05-af9c-71f3d58817d3,ENTRY_TOUCHED,4342.22,TP_DYNAMIC,ENTRY_TOUCHED,4342.0,4332.0,4342.0,4332.0,4334.36,4338.18,4342.0,4348.18,4338.18,4334.36,4342.0,4342.0,True,True
2026-08-28T03:59:17.696345+00:00,a88dadd0-2651-4d05-af9c-71f3d58817d3,TP_LOCKED,4342.0,ENTRY_TOUCHED,TP_FROZEN,4342.0,4332.0,4342.0,4332.0,4334.36,4338.18,4342.0,4348.18,4338.18,4334.36,4342.0,4342.0,True,True
2026-08-28T03:59:17.696345+00:00,a88dadd0-2651-4d05-af9c-71f3d58817d3,TP_HIT,4339.33,TP_FROZEN,COMPLETED,4342.0,4332.0,4342.0,4332.0,4334.36,4338.18,4342.0,4348.18,4338.18,4334.36,4342.0,4342.0,True,True
2026-08-28T03:59:17.732207+00:00,ba5b7d7c-07a0-4a1c-aab0-a1c00374912e,BOS_DETECTED,4342.53,NO_SETUP,BOS_DETECTED,4341.76,4340.18,4341.76,4340.18,4340.55288,4341.156440000001,4341.76,4342.736440000001,4341.156440000001,4340.55288,4341.76,4341.76,True,True
2026-08-28T03:59:17.733726+00:00,ba5b7d7c-07a0-4a1c-aab0-a1c00374912e,POINT_2_FOUND,4340.18,BOS_DETECTED,POINT_2_IDENTIFIED,4341.76,4340.18,4341.76,4340.18,4340.55288,4341.156440000001,4341.76,4342.736440000001,4341.156440000001,4340.55288,4341.76,4341.76,True,True
2026-08-28T03:59:17.733726+00:00,ba5b7d7c-07a0-4a1c-aab0-a1c00374912e,SETUP_CREATED,4341.76,POINT_2_IDENTIFIED,FIB_ACTIVE,4341.76,4340.18,4341.76,4340.18,4340.55288,4341.156440000001,4341.76,4342.736440000001,4341.156440000001,4340.55288,4341.76,4341.76,True,True
2026-08-28T03:59:17.733726+00:00,ba5b7d7c-07a0-4a1c-aab0-a1c00374912e,NEW_VALID_HIGH,4341.76,FIB_ACTIVE,TP_DYNAMIC,4341.76,4340.18,4341.76,4340.18,4340.55288,4341.156440000001,4341.76,4342.736440000001,4341.156440000001,4340.55288,4341.76,4341.76,True,True
2026-08-28T03:59:17.733726+00:00,ba5b7d7c-07a0-4a1c-aab0-a1c00374912e,TP_UPDATED,4341.76,TP_DYNAMIC,TP_DYNAMIC,4341.76,4340.18,4341.76,4340.18,4340.55288,4341.156440000001,4341.76,4342.736440000001,4341.156440000001,4340.55288,4341.76,4341.76,True,True
2026-08-28T03:59:17.733726+00:00,ba5b7d7c-07a0-4a1c-aab0-a1c00374912e,ENTRY_TOUCHED,4342.53,TP_DYNAMIC,ENTRY_TOUCHED,4341.76,4340.18,4341.76,4340.18,4340.55288,4341.156440000001,4341.76,4342.736440000001,4341.156440000001,4340.55288,4341.76,4341.76,True,True
2026-08-28T03:59:17.733726+00:00,ba5b7d7c-07a0-4a1c-aab0-a1c00374912e,TP_LOCKED,4341.76,ENTRY_TOUCHED,TP_FROZEN,4341.76,4340.18,4341.76,4340.18,4340.55288,4341.156440000001,4341.76,4342.736440000001,4341.156440000001,4340.55288,4341.76,4341.76,True,True
2026-08-28T03:59:17.733726+00:00,ba5b7d7c-07a0-4a1c-aab0-a1c00374912e,INVALIDATED,4340.17,TP_FROZEN,INVALIDATED,4341.76,4340.18,4341.76,4340.18,4340.55288,4341.156440000001,4341.76,4342.736440000001,4341.156440000001,4340.55288,4341.76,4341.76,True,True
2026-08-28T03:59:17.744412+00:00,c6c41b8d-eb93-4b3a-8189-07544e58d37d,BOS_DETECTED,4343.74,NO_SETUP,BOS_DETECTED,4342.91,4340.17,4342.91,4340.17,4340.81664,4341.86332,4342.91,4344.60332,4341.86332,4340.81664,4342.91,,False,False
2026-08-28T03:59:17.744412+00:00,c6c41b8d-eb93-4b3a-8189-07544e58d37d,POINT_2_FOUND,4340.17,BOS_DETECTED,POINT_2_IDENTIFIED,4342.91,4340.17,4342.91,4340.17,4340.81664,4341.86332,4342.91,4344.60332,4341.86332,4340.81664,4342.91,,False,False
2026-08-28T03:59:17.744412+00:00,c6c41b8d-eb93-4b3a-8189-07544e58d37d,SETUP_CREATED,4342.91,POINT_2_IDENTIFIED,FIB_ACTIVE,4342.91,4340.17,4342.91,4340.17,4340.81664,4341.86332,4342.91,4344.60332,4341.86332,4340.81664,4342.91,,False,False
2026-08-28T03:59:17.744412+00:00,c6c41b8d-eb93-4b3a-8189-07544e58d37d,NEW_VALID_HIGH,4342.91,FIB_ACTIVE,TP_DYNAMIC,4342.91,4340.17,4342.91,4340.17,4340.81664,4341.86332,4342.91,4344.60332,4341.86332,4340.81664,4342.91,,False,False
2026-08-28T03:59:17.744412+00:00,c6c41b8d-eb93-4b3a-8189-07544e58d37d,TP_UPDATED,4342.91,TP_DYNAMIC,TP_DYNAMIC,4342.91,4340.17,4342.91,4340.17,4340.81664,4341.86332,4342.91,4344.60332,4341.86332,4340.81664,4342.91,,False,False
2026-08-28T03:59:17.746424+00:00,c6c41b8d-eb93-4b3a-8189-07544e58d37d,INVALIDATED,4337.01,TP_DYNAMIC,INVALIDATED,4342.91,4340.17,4342.91,4340.17,4340.81664,4341.86332,4342.91,4344.60332,4341.86332,4340.81664,4342.91,,False,False
2026-08-28T03:59:17.777372+00:00,9e12e460-38e5-43ba-80ac-3e8a47b5a2ff,BOS_DETECTED,4343.96,NO_SETUP,BOS_DETECTED,4342.74,4339.65,4343.97,4339.65,4340.379239999999,4341.55962,4342.74,4344.64962,4341.55962,4340.379239999999,4342.74,4342.74,True,True
2026-08-28T03:59:17.777372+00:00,9e12e460-38e5-43ba-80ac-3e8a47b5a2ff,POINT_2_FOUND,4339.65,BOS_DETECTED,POINT_2_IDENTIFIED,4342.74,4339.65,4343.97,4339.65,4340.379239999999,4341.55962,4342.74,4344.64962,4341.55962,4340.379239999999,4342.74,4342.74,True,True
2026-08-28T03:59:17.777372+00:00,9e12e460-38e5-43ba-80ac-3e8a47b5a2ff,SETUP_CREATED,4342.74,POINT_2_IDENTIFIED,FIB_ACTIVE,4342.74,4339.65,4343.97,4339.65,4340.379239999999,4341.55962,4342.74,4344.64962,4341.55962,4340.379239999999,4342.74,4342.74,True,True
2026-08-28T03:59:17.777372+00:00,9e12e460-38e5-43ba-80ac-3e8a47b5a2ff,NEW_VALID_HIGH,4342.74,FIB_ACTIVE,TP_DYNAMIC,4342.74,4339.65,4343.97,4339.65,4340.379239999999,4341.55962,4342.74,4344.64962,4341.55962,4340.379239999999,4342.74,4342.74,True,True
2026-08-28T03:59:17.777372+00:00,9e12e460-38e5-43ba-80ac-3e8a47b5a2ff,TP_UPDATED,4342.74,TP_DYNAMIC,TP_DYNAMIC,4342.74,4339.65,4343.97,4339.65,4340.379239999999,4341.55962,4342.74,4344.64962,4341.55962,4340.379239999999,4342.74,4342.74,True,True
2026-08-28T03:59:17.777372+00:00,9e12e460-38e5-43ba-80ac-3e8a47b5a2ff,ENTRY_TOUCHED,4342.48,TP_DYNAMIC,ENTRY_TOUCHED,4342.74,4339.65,4343.97,4339.65,4340.379239999999,4341.55962,4342.74,4344.64962,4341.55962,4340.379239999999,4342.74,4342.74,True,True
2026-08-28T03:59:17.779922+00:00,9e12e460-38e5-43ba-80ac-3e8a47b5a2ff,TP_LOCKED,4342.74,ENTRY_TOUCHED,TP_FROZEN,4342.74,4339.65,4343.97,4339.65,4340.379239999999,4341.55962,4342.74,4344.64962,4341.55962,4340.379239999999,4342.74,4342.74,True,True
2026-08-28T03:59:17.779922+00:00,9e12e460-38e5-43ba-80ac-3e8a47b5a2ff,POST_ENTRY_HIGH_IGNORED,4343.97,TP_FROZEN,TP_FROZEN,4342.74,4339.65,4343.97,4339.65,4340.379239999999,4341.55962,4342.74,4344.64962,4341.55962,4340.379239999999,4342.74,4342.74,True,True
2026-08-28T03:59:17.779922+00:00,9e12e460-38e5-43ba-80ac-3e8a47b5a2ff,TP_HIT,4343.8,TP_FROZEN,COMPLETED,4342.74,4339.65,4343.97,4339.65,4340.379239999999,4341.55962,4342.74,4344.64962,4341.55962,4340.379239999999,4342.74,4342.74,True,True
2026-08-28T03:59:17.779922+00:00,565b2629-a2a9-49ad-b75b-88fd8c1a7141,BOS_DETECTED,4343.99,NO_SETUP,BOS_DETECTED,4343.97,4340.13,4343.97,4340.13,4341.03624,4342.50312,4343.97,4346.34312,4342.50312,4341.03624,4343.97,4343.97,True,True
2026-08-28T03:59:17.779922+00:00,565b2629-a2a9-49ad-b75b-88fd8c1a7141,POINT_2_FOUND,4340.13,BOS_DETECTED,POINT_2_IDENTIFIED,4343.97,4340.13,4343.97,4340.13,4341.03624,4342.50312,4343.97,4346.34312,4342.50312,4341.03624,4343.97,4343.97,True,True
2026-08-28T03:59:17.779922+00:00,565b2629-a2a9-49ad-b75b-88fd8c1a7141,SETUP_CREATED,4343.97,POINT_2_IDENTIFIED,FIB_ACTIVE,4343.97,4340.13,4343.97,4340.13,4341.03624,4342.50312,4343.97,4346.34312,4342.50312,4341.03624,4343.97,4343.97,True,True
